"","model.1.mean","model.1.ll","model.1.ul","model.2.mean","model.2.ll","model.2.ul","age","sex"
"57",0.00892842474691305,-0.000138137062979177,0.0175966599986792,0.00905231076494673,9.06439697206489e-05,0.0174760949285471,35,1
"58",0.0105953186685646,0.00243501098717515,0.0188175693570693,0.0106859152568784,0.00272301190994767,0.0187280176549001,35,1
"59",0.0105549774643891,0.00331324773766959,0.0178624247637592,0.010725825611952,0.00365752093945607,0.0178974264086741,35,1
"60",0.00855220567174094,0.00194804860807127,0.0149130065517003,0.00882776705699097,0.00228719847046555,0.0150507483443677,35,1
"61",0.00699630367515052,-0.000343330197298741,0.0140356194968155,0.00705356113775891,-0.000436860992071491,0.014175444066561,45,1
"62",0.00924432481049025,0.00181596111557588,0.0164036094288825,0.00916777516925098,0.00155979853503222,0.0164585119831297,45,1
"63",0.0135892942902259,0.00584376830170071,0.0213058687320041,0.013697005349913,0.00578852280573698,0.02155473315013,45,1
"64",0.0210072693705952,0.0120405049901534,0.030774862021411,0.0211047970006198,0.01204334365073,0.0313841883016073,45,1
"65",0.0216566512121457,0.0126512859544338,0.0311391125273538,0.0215008927349593,0.0124776095820549,0.0312939164637459,45,1
"66",0.0200116711155246,0.0108169888091914,0.0296881047424615,0.0200673507759167,0.0106859917916702,0.0300367254871689,45,1
"67",0.017032685419227,0.00764836607788476,0.0265640303965323,0.0173124824140005,0.00767014109005226,0.0270561489300572,45,1
"68",0.0159155701244049,0.00639909179449852,0.0256660566751018,0.0162205207703373,0.00645549191399357,0.0262390825604999,45,1
"69",0.0141037800712899,0.00464934612186633,0.0237312007241047,0.0142855915124786,0.00458581408257533,0.0241709941487872,45,1
"70",0.0115142894489775,0.00263221849650746,0.0203263693914975,0.0116333389939892,0.00252939883324744,0.0206590208949341,45,1
"71",0.00926442918503157,0.00138251454898064,0.0169641808528166,0.00943262528338258,0.00140693722407381,0.0172986087649619,45,1
"72",0.00754265286795197,0.000560719928538869,0.0143258400927821,0.00770027728120053,0.000624048084647024,0.0145769046562532,45,1
"73",0.0165044695142798,0.00929355504107117,0.0240651140378896,0.0167965472368782,0.00954390108986232,0.0244518754980158,55,1
"74",0.015234465668422,0.00759250607582131,0.0226367872422546,0.0152516396676706,0.00751353205547775,0.0227071505283433,55,1
"75",0.0176936406911454,0.00981744703812928,0.0258856352195548,0.01780108623943,0.00985674725448439,0.0260695100734884,55,1
"76",0.0193085805889,0.0105228334036986,0.0290113437218695,0.0194547938711436,0.0105630327747615,0.0293212150848605,55,1
"77",0.0172321317128475,0.00815693041340763,0.0264653930500284,0.0172426575041208,0.00804594089531109,0.0265797584078632,55,1
"78",0.0163831370978535,0.00684157061989637,0.0259569451328751,0.016345702523701,0.00666011881798679,0.0260336596199689,55,1
"79",0.0154045671678549,0.00561653042026542,0.0250472792100982,0.0154012866626182,0.00547563138072958,0.0251712416881499,55,1
"80",0.0145880569297139,0.00453720049323165,0.0243267601170006,0.0144931108472373,0.00426930512978275,0.0243495781879931,55,1
"81",0.0146548043473649,0.00485872307865473,0.0242897060758407,0.0145704890644787,0.00461067529944593,0.0243144841449704,55,1
"82",0.0146360526973709,0.00555679329881293,0.0236302041667863,0.0146928481073204,0.00549785100572762,0.0237894976777506,55,1
"83",0.0147817993349412,0.00677313886425469,0.0228289008901978,0.0150090788567374,0.0069419639827157,0.0231514597047202,55,1
"84",0.0130785981780265,0.00566142982660012,0.0200951203447113,0.0133067511571293,0.00586088199636291,0.0203529140191551,55,1
"85",0.00722701056243767,-0.000901810730993648,0.0152075712318778,0.00739958349197141,-0.000657498308643679,0.015318883778616,65,1
"86",0.00785713577414101,-0.000487129212817676,0.0160913461543652,0.00782334633708785,-0.000490880465265997,0.0159880316556491,65,1
"87",0.0107296414807627,0.00192155239884505,0.0204330186504182,0.0106855207230746,0.0019315909965525,0.0203320464160685,65,1
"88",0.00856159635992928,-0.00130711542540717,0.0184560842457113,0.00851481672336788,-0.00130928978251118,0.0183317823723961,65,1
"89",0.00682829486804336,-0.00378053036193212,0.0167642666846212,0.00677748044692741,-0.00383028785299346,0.0166549495872212,65,1
"90",0.00887755370374961,-0.00163140891133908,0.0197427245044033,0.00882623753764564,-0.0016403248926488,0.0196103873864711,65,1
"91",0.00937602915462546,-0.00127475062431212,0.0207061319098781,0.00948509064058634,-0.00110556707984613,0.0207980554517074,65,1
"92",0.00737428871763636,-0.00382405061049425,0.018267483632927,0.00746552677041822,-0.00369166137371059,0.0182925765119382,65,1
"93",0.00700155061268303,-0.00403809173166945,0.0176449640315376,0.00709221473263984,-0.0039170109974163,0.0176528137684358,65,1
"94",0.00860511190947995,-0.00117706711532987,0.018973033275231,0.00883203541340686,-0.000875542553497359,0.0191574370411581,65,1
"95",0.00632997766898333,-0.00273017379502935,0.0149953447328301,0.00675924451502411,-0.00218386542847473,0.0153731103741015,65,1
"96",0.00704616312917037,-0.000732329355518035,0.0147420040056206,0.00733115986093673,-0.000366288784579878,0.0149675672268313,65,1
"97",0.0228227630930209,0.0122817552542223,0.0345719168234055,0.0232103745365855,0.0126412464168498,0.0349155483530554,75,1
"98",0.0178908373830818,0.00753751686518571,0.0283922225189524,0.0179752936812458,0.00762630452689912,0.0284987502324211,75,1
"99",0.0202706051087587,0.0087908971367843,0.0330860710983344,0.0204172725628808,0.00891015074710189,0.0332190834088915,75,1
"100",0.0113459809809595,-0.00185818136180592,0.0246054825555573,0.011256895237184,-0.00202915594773213,0.0245525828000939,75,1
"101",0.000600034340055897,-0.0150102505641899,0.0141602286352717,0.000306333243005873,-0.0152887879975763,0.013965217834631,75,1
"102",0.00171851779732228,-0.0133880614518309,0.015918040147474,0.00137955144260843,-0.0139641047118759,0.0156214773799051,75,1
"103",-0.0014415168108446,-0.0179306721213329,0.0131514563863002,-0.00163105292692138,-0.0182078279526919,0.0130378769225193,75,1
"104",0.00105730536865838,-0.014936220417945,0.0156354207926576,0.000729919004424618,-0.0154782256226597,0.0153815837144918,75,1
"105",0.00723591849424294,-0.00736795945799761,0.0224666872865853,0.00706836678470068,-0.007659632876083,0.0222140517696758,75,1
"106",0.00704232358019973,-0.00650092050806566,0.0202218064454606,0.00729334750264871,-0.0063089140815533,0.0205158842422412,75,1
"107",0.0086439968100949,-0.00276728785372403,0.0196859792622363,0.00933386107002428,-0.00204318605775012,0.0204103797317733,75,1
"108",0.0111435055079618,0.00134871026633191,0.0205261767605086,0.0115471838956004,0.00179264685725962,0.0209041430076341,75,1
"109",0.00924207359753622,-0.00244730920852708,0.0217458556264656,0.00948134350047822,-0.00220820638997647,0.0219823323500779,85,1
"110",0.0099405835695626,-0.00209842845659196,0.0229780166647844,0.00984723622433024,-0.0021950887963697,0.0227746926122061,85,1
"111",0.009146055856486,-0.00375289578797338,0.0229531597445159,0.00898511357532707,-0.00395074872940057,0.0227429753379952,85,1
"112",0.00730406045139202,-0.00716337775121716,0.0222352594692396,0.00694116548625007,-0.00763508294346063,0.0218492593217403,85,1
"113",0.00646998475137269,-0.00848403654007092,0.0220587382919232,0.00606167392181933,-0.00895540618924291,0.021783610835792,85,1
"114",0.00137306920133595,-0.0159992489177879,0.0168556122854143,0.000752667917179111,-0.0168889580429688,0.016337676194586,85,1
"115",-0.00264913550749028,-0.0222121530385396,0.0133901064237357,-0.00327127581610691,-0.0236712281513163,0.0129378204404117,85,1
"116",-0.00125029410495287,-0.019860893459731,0.0146049044829221,-0.00180449614291255,-0.0206966748640567,0.0141869095266476,85,1
"117",-0.00118715262047834,-0.0196122035382602,0.0143348286620247,-0.0016769497750371,-0.0205722129820635,0.0139743148341738,85,1
"118",0.000664769901232342,-0.0159842178693708,0.0150808072371936,0.000581379783466097,-0.0162745843890202,0.015069972817878,85,1
"119",0.00641368479106935,-0.00646961388712919,0.0197676463101015,0.0068584540467275,-0.00595890404250928,0.0204413693219206,85,1
"120",0.00685587095926761,-0.00469366545765122,0.0184935886426597,0.00725869744502595,-0.00422676906606262,0.0188883384960181,85,1
"121",0.00655832909041759,-0.00660750189194168,0.0199104382081773,0.00682469229880508,-0.0062147487744173,0.0201939309964642,0,2
"122",0.00771439745042657,-0.00562945920065329,0.0215873794788315,0.00776181197754787,-0.00548519205219791,0.021658789338349,0,2
"123",0.00799482508681357,-0.00589199640834275,0.0224684485371749,0.00792859062723182,-0.0058993045923684,0.0224355579467596,0,2
"124",0.00933369427349178,-0.00511523183922461,0.0252378468390147,0.00914926067075179,-0.00524837083966943,0.025402222920586,0,2
"125",0.0064563907245476,-0.00860053081725632,0.0215637257010394,0.00609780176830941,-0.0090633530965892,0.0211339262454542,0,2
"126",0.0049875646513739,-0.0109797509588589,0.0204809924462215,0.00470501797159685,-0.0114576381205212,0.0201424022579525,0,2
"127",0.00475063476306301,-0.0115155292795321,0.0206498009017764,0.00465006143998085,-0.0116804847094749,0.020570239191787,0,2
"128",0.00295287072191494,-0.014142246151919,0.0187563952086189,0.00272636320291235,-0.0148315268262694,0.018449643559207,0,2
