Id,Id2,Geography,Total:,Urban:,Urban: - Inside urbanized areas,Urban: - Inside urban clusters,Rural,Not defined for this file
0500000US12077,12077,"Liberty County, Florida",8365,0,0,0,8365,0
0500000US12079,12079,"Madison County, Florida",19224,3843,0,3843,15381,0
0500000US12081,12081,"Manatee County, Florida",322833,304140,304140,0,18693,0
0500000US12083,12083,"Marion County, Florida",331298(r40439),228502,202696,25806,102796,0
0500000US12085,12085,"Martin County, Florida",146318,133915,127412,6503,12403,0
0500000US12086,12086,"Miami-Dade County, Florida",2496435(r40445),2486340,2486340,0,10095,0
0500000US12087,12087,"Monroe County, Florida",73090,66721,0,66721,6369,0
0500000US12089,12089,"Nassau County, Florida",73314,38016,0,38016,35298,0
0500000US12091,12091,"Okaloosa County, Florida",180822,158944,126512,32432,21878,0
0500000US12093,12093,"Okeechobee County, Florida",39996,25378,0,25378,14618,0
0500000US12095,12095,"Orange County, Florida",1145956,1122554,1116558,5996,23402,0
0500000US12097,12097,"Osceola County, Florida",268685,247671,216248,31423,21014,0
0500000US12099,12099,"Palm Beach County, Florida",1320134,1306371,1263360,43011,13763,0
0500000US12101,12101,"Pasco County, Florida",464697,420707,420691,16,43990,0
0500000US12103,12103,"Pinellas County, Florida",916542,913939,913939,0,2603,0
0500000US12105,12105,"Polk County, Florida",602095,520749,463462,57287,81346,0
0500000US12107,12107,"Putnam County, Florida",74364,32599,0,32599,41765,0
0500000US12109,12109,"St. Johns County, Florida",190039,144860,138238,6622,45179,0
0500000US12111,12111,"St. Lucie County, Florida",277789,268463,268463,0,9326,0
0500000US12113,12113,"Santa Rosa County, Florida",151372,119600,119600,0,31772,0
0500000US12115,12115,"Sarasota County, Florida",379448,363054,363054,0,16394,0
0500000US12117,12117,"Seminole County, Florida",422718,409370,409370,0,13348,0
0500000US12119,12119,"Sumter County, Florida",93420,60756,53891,6865,32664,0
0500000US12121,12121,"Suwannee County, Florida",41551,6994,0,6994,34557,0
0500000US12123,12123,"Taylor County, Florida",22570,6933,0,6933,15637,0
0500000US12125,12125,"Union County, Florida",15535,5057,0,5057,10478,0
0500000US12127,12127,"Volusia County, Florida",494593,445414,445414,0,49179,0
0500000US12129,12129,"Wakulla County, Florida",30776,11794,0,11794,18982,0
0500000US12131,12131,"Walton County, Florida",55043,20297,9973,10324,34746,0
0500000US12133,12133,"Washington County, Florida",24896,3846,0,3846,21050,0
0500000US13001,13001,"Appling County, Georgia",18236,5208,0,5208,13028,0
0500000US13003,13003,"Atkinson County, Georgia",8375,0,0,0,8375,0
0500000US13005,13005,"Bacon County, Georgia",11096,3408,0,3408,7688,0
0500000US13007,13007,"Baker County, Georgia",3451,0,0,0,3451,0
0500000US13009,13009,"Baldwin County, Georgia",45720,29654,0,29654,16066,0
0500000US13011,13011,"Banks County, Georgia",18395,1135,0,1135,17260,0
0500000US13013,13013,"Barrow County, Georgia",69367,48514,11577,36937,20853,0
0500000US13015,13015,"Bartow County, Georgia",100157,64874,60114,4760,35283,0
0500000US13017,13017,"Ben Hill County, Georgia",17634,11638,0,11638,5996,0
0500000US13019,13019,"Berrien County, Georgia",19286,4601,0,4601,14685,0
0500000US13021,13021,"Bibb County, Georgia",155547,133132,133132,0,22415,0
0500000US13023,13023,"Bleckley County, Georgia",13063,6324,0,6324,6739,0
0500000US13025,13025,"Brantley County, Georgia",18411,102,0,102,18309,0
0500000US13027,13027,"Brooks County, Georgia",16243,4704,935,3769,11539,0
0500000US13029,13029,"Bryan County, Georgia",30233,14408,9240,5168,15825,0
0500000US13031,13031,"Bulloch County, Georgia",70217,36314,0,36314,33903,0
0500000US13033,13033,"Burke County, Georgia",23316,5830,0,5830,17486,0
0500000US13035,13035,"Butts County, Georgia",23655,5218,0,5218,18437,0
0500000US13037,13037,"Calhoun County, Georgia",6694,0,0,0,6694,0
0500000US13039,13039,"Camden County, Georgia",50513,34630,0,34630,15883,0
0500000US13043,13043,"Candler County, Georgia",10998,3633,0,3633,7365,0
0500000US13045,13045,"Carroll County, Georgia",110527,64299,21427,42872,46228,0
0500000US13047,13047,"Catoosa County, Georgia",63942,45973,45973,0,17969,0
0500000US13049,13049,"Charlton County, Georgia",12171,5961,0,5961,6210,0
0500000US13051,13051,"Chatham County, Georgia",265128(r41131),253184,249982,3202,11944,0
0500000US13053,13053,"Chattahoochee County, Georgia",11267,7941,7941,0,3326,0
0500000US13055,13055,"Chattooga County, Georgia",26015,11041,0,11041,14974,0
0500000US13057,13057,"Cherokee County, Georgia",214346,177687,175603,2084,36659,0
0500000US13059,13059,"Clarke County, Georgia",116714,109875,109875,0,6839,0
0500000US13061,13061,"Clay County, Georgia",3183,0,0,0,3183,0
0500000US13063,13063,"Clayton County, Georgia",259424,257121,257121,0,2303,0
0500000US13065,13065,"Clinch County, Georgia",6798,2690,0,2690,4108,0
0500000US13067,13067,"Cobb County, Georgia",688078,686384,686384,0,1694,0
0500000US13069,13069,"Coffee County, Georgia",42356,14154,0,14154,28202,0
0500000US13071,13071,"Colquitt County, Georgia",45498,18677,0,18677,26821,0
0500000US13073,13073,"Columbia County, Georgia",124053,103922,101217,2705,20131,0
0500000US13075,13075,"Cook County, Georgia",17212,6986,0,6986,10226,0
0500000US13077,13077,"Coweta County, Georgia",127317,85388,82817,2571,41929,0
0500000US13079,13079,"Crawford County, Georgia",12630,0,0,0,12630,0
0500000US13081,13081,"Crisp County, Georgia",23439,12416,0,12416,11023,0
0500000US13083,13083,"Dade County, Georgia",16633,4636,1786,2850,11997,0
0500000US13085,13085,"Dawson County, Georgia",22330,4397,4397,0,17933,0
0500000US13087,13087,"Decatur County, Georgia",27842,12118,0,12118,15724,0
0500000US13089,13089,"DeKalb County, Georgia",691893(r41183),690073,690073,0,1820,0
0500000US13091,13091,"Dodge County, Georgia",21796,6053,0,6053,15743,0
0500000US13093,13093,"Dooly County, Georgia",14918,6912,0,6912,8006,0
0500000US13095,13095,"Dougherty County, Georgia",94565,81364,81364,0,13201,0
0500000US13097,13097,"Douglas County, Georgia",132403,111540,111540,0,20863,0
0500000US13099,13099,"Early County, Georgia",11008,3748,0,3748,7260,0
0500000US13101,13101,"Echols County, Georgia",4034,0,0,0,4034,0
0500000US13103,13103,"Effingham County, Georgia",52250,17215,1455,15760,35035,0
0500000US13105,13105,"Elbert County, Georgia",20166,5925,0,5925,14241,0
0500000US13107,13107,"Emanuel County, Georgia",22598,7484,0,7484,15114,0
0500000US13109,13109,"Evans County, Georgia",11000,4259,0,4259,6741,0
0500000US13111,13111,"Fannin County, Georgia",23682,0,0,0,23682,0
0500000US13113,13113,"Fayette County, Georgia",106567,87195,87195,0,19372,0
0500000US13115,13115,"Floyd County, Georgia",96317,60851,60851,0,35466,0
0500000US13117,13117,"Forsyth County, Georgia",175511,158097,158097,0,17414,0
0500000US13119,13119,"Franklin County, Georgia",22084,2445,0,2445,19639,0
0500000US13121,13121,"Fulton County, Georgia",920581(r41350),910660,910660,0,9921,0
0500000US13123,13123,"Gilmer County, Georgia",28292,3496,0,3496,24796,0
0500000US13125,13125,"Glascock County, Georgia",3082,0,0,0,3082,0
0500000US13127,13127,"Glynn County, Georgia",79626,63250,51024,12226,16376,0
0500000US13129,13129,"Gordon County, Georgia",55186,26733,0,26733,28453,0
0500000US13131,13131,"Grady County, Georgia",25011,9414,0,9414,15597,0
0500000US13133,13133,"Greene County, Georgia",15994,2759,0,2759,13235,0
0500000US13135,13135,"Gwinnett County, Georgia",805321,801411,801411,0,3910,0
0500000US13137,13137,"Habersham County, Georgia",43041,17749,0,17749,25292,0
0500000US13139,13139,"Hall County, Georgia",179684,142747,140189,2558,36937,0
0500000US13141,13141,"Hancock County, Georgia",9429,3622,0,3622,5807,0
0500000US13143,13143,"Haralson County, Georgia",28780,6516,0,6516,22264,0
0500000US13145,13145,"Harris County, Georgia",32024,1062,166,896,30962,0
0500000US13147,13147,"Hart County, Georgia",25213,6438,0,6438,18775,0
0500000US13149,13149,"Heard County, Georgia",11834,0,0,0,11834,0
0500000US13151,13151,"Henry County, Georgia",203922,175672,175672,0,28250,0
0500000US13153,13153,"Houston County, Georgia",139900,125963,125963,0,13937,0
0500000US13155,13155,"Irwin County, Georgia",9538,3366,0,3366,6172,0
0500000US13157,13157,"Jackson County, Georgia",60485,24185,7391,16794,36300,0
0500000US13159,13159,"Jasper County, Georgia",13900,2535,0,2535,11365,0
0500000US13161,13161,"Jeff Davis County, Georgia",15068,4594,0,4594,10474,0
0500000US13163,13163,"Jefferson County, Georgia",16930,3273,0,3273,13657,0
0500000US13165,13165,"Jenkins County, Georgia",8340,2827,0,2827,5513,0
0500000US13167,13167,"Johnson County, Georgia",9980,3452,0,3452,6528,0
0500000US13169,13169,"Jones County, Georgia",28669,9256,4690,4566,19413,0
0500000US13171,13171,"Lamar County, Georgia",18317,7167,0,7167,11150,0
0500000US13173,13173,"Lanier County, Georgia",10078,2910,0,2910,7168,0
0500000US13175,13175,"Laurens County, Georgia",48434,20999,0,20999,27435,0
0500000US13177,13177,"Lee County, Georgia",28298,18046,14415,3631,10252,0
0500000US13179,13179,"Liberty County, Georgia",63453,48757,48757,0,14696,0
0500000US13181,13181,"Lincoln County, Georgia",7996,0,0,0,7996,0
0500000US13183,13183,"Long County, Georgia",14464,2699,2699,0,11765,0
0500000US13185,13185,"Lowndes County, Georgia",109233,79517,76150,3367,29716,0
0500000US13187,13187,"Lumpkin County, Georgia",29966,4812,0,4812,25154,0
0500000US13189,13189,"McDuffie County, Georgia",21875,8540,0,8540,13335,0
0500000US13191,13191,"McIntosh County, Georgia",14333,3682,0,3682,10651,0
0500000US13193,13193,"Macon County, Georgia",14740,6900,0,6900,7840,0
0500000US13195,13195,"Madison County, Georgia",28120,2284,2281,3,25836,0
0500000US13197,13197,"Marion County, Georgia",8742,0,0,0,8742,0
0500000US13199,13199,"Meriwether County, Georgia",21992,3676,0,3676,18316,0
0500000US13201,13201,"Miller County, Georgia",6125,0,0,0,6125,0
0500000US13205,13205,"Mitchell County, Georgia",23498,10689,0,10689,12809,0
0500000US13207,13207,"Monroe County, Georgia",26424,5224,390,4834,21200,0
0500000US13209,13209,"Montgomery County, Georgia",9123,118,0,118,9005,0
0500000US13211,13211,"Morgan County, Georgia",17868,4401,0,4401,13467,0
0500000US13213,13213,"Murray County, Georgia",39628,11838,11838,0,27790,0
0500000US13215,13215,"Muscogee County, Georgia",189885,184231,184231,0,5654,0
0500000US13217,13217,"Newton County, Georgia",99958,68727,68727,0,31231,0
0500000US13219,13219,"Oconee County, Georgia",32808,16300,16300,0,16508,0
0500000US13221,13221,"Oglethorpe County, Georgia",14899,111,111,0,14788,0
0500000US13223,13223,"Paulding County, Georgia",142324,113784,110495,3289,28540,0
0500000US13225,13225,"Peach County, Georgia",27695,17109,6504,10605,10586,0
0500000US13227,13227,"Pickens County, Georgia",29431,7916,0,7916,21515,0
0500000US13229,13229,"Pierce County, Georgia",18758,3873,0,3873,14885,0
0500000US13231,13231,"Pike County, Georgia",17869,185,185,0,17684,0
0500000US13233,13233,"Polk County, Georgia",41475,20148,0,20148,21327,0
0500000US13235,13235,"Pulaski County, Georgia",12010,3999,0,3999,8011,0
0500000US13237,13237,"Putnam County, Georgia",21218,4043,0,4043,17175,0
0500000US13239,13239,"Quitman County, Georgia",2513,676,0,676,1837,0
0500000US13241,13241,"Rabun County, Georgia",16276,3372,0,3372,12904,0
0500000US13243,13243,"Randolph County, Georgia",7719,3811,0,3811,3908,0
0500000US13245,13245,"Richmond County, Georgia",200549,182066,182066,0,18483,0
0500000US13247,13247,"Rockdale County, Georgia",85215,72490,72490,0,12725,0
0500000US13249,13249,"Schley County, Georgia",5010,0,0,0,5010,0
0500000US13251,13251,"Screven County, Georgia",14593,3076,0,3076,11517,0
0500000US13253,13253,"Seminole County, Georgia",8729,2745,0,2745,5984,0
0500000US13255,13255,"Spalding County, Georgia",64073,37406,37406,0,26667,0
0500000US13257,13257,"Stephens County, Georgia",26175,10846,0,10846,15329,0
0500000US13259,13259,"Stewart County, Georgia",6058,0,0,0,6058,0
0500000US13261,13261,"Sumter County, Georgia",32819,19106,0,19106,13713,0
0500000US13263,13263,"Talbot County, Georgia",6865,420,0,420,6445,0
0500000US13265,13265,"Taliaferro County, Georgia",1717,0,0,0,1717,0
0500000US13267,13267,"Tattnall County, Georgia",25520,8106,0,8106,17414,0
0500000US13269,13269,"Taylor County, Georgia",8906,0,0,0,8906,0
0500000US13271,13271,"Telfair County, Georgia",16500,8747,0,8747,7753,0
0500000US13273,13273,"Terrell County, Georgia",9315(r41444),4466,0,4466,4849,0
0500000US13275,13275,"Thomas County, Georgia",44720,24139,0,24139,20581,0
0500000US13277,13277,"Tift County, Georgia",40118,23757,0,23757,16361,0
0500000US13279,13279,"Toombs County, Georgia",27223,13324,0,13324,13899,0
0500000US13281,13281,"Towns County, Georgia",10471,0,0,0,10471,0
0500000US13283,13283,"Treutlen County, Georgia",6885,2832,0,2832,4053,0
0500000US13285,13285,"Troup County, Georgia",67044,37344,0,37344,29700,0
0500000US13287,13287,"Turner County, Georgia",8930,4489,0,4489,4441,0
0500000US13289,13289,"Twiggs County, Georgia",9023,0,0,0,9023,0
0500000US13291,13291,"Union County, Georgia",21356,0,0,0,21356,0
0500000US13293,13293,"Upson County, Georgia",27153,14416,0,14416,12737,0
0500000US13295,13295,"Walker County, Georgia",68756,38604,31240,7364,30152,0
0500000US13297,13297,"Walton County, Georgia",83768,48034,27958,20076,35734,0
0500000US13299,13299,"Ware County, Georgia",36312,25621,0,25621,10691,0
0500000US13301,13301,"Warren County, Georgia",5834,0,0,0,5834,0
0500000US13303,13303,"Washington County, Georgia",21187,7288,0,7288,13899,0
0500000US13305,13305,"Wayne County, Georgia",30099,12660,0,12660,17439,0
0500000US13307,13307,"Webster County, Georgia",2799,0,0,0,2799,0
0500000US13309,13309,"Wheeler County, Georgia",7421,0,0,0,7421,0
0500000US13311,13311,"White County, Georgia",27144,4399,0,4399,22745,0
0500000US13313,13313,"Whitfield County, Georgia",102599,72766,72766,0,29833,0
0500000US13315,13315,"Wilcox County, Georgia",9255,0,0,0,9255,0
0500000US13317,13317,"Wilkes County, Georgia",10593,3457,0,3457,7136,0
0500000US13319,13319,"Wilkinson County, Georgia",9563,0,0,0,9563,0
0500000US13321,13321,"Worth County, Georgia",21679,6685,0,6685,14994,0
0500000US15001,15001,"Hawaii County, Hawaii",185079,114766,0,114766,70313,0
0500000US15003,15003,"Honolulu County, Hawaii",953207,944982,916141,28841,8225,0
0500000US15005,15005,"Kalawao County, Hawaii",90,0,0,0,90,0
0500000US15007,15007,"Kauai County, Hawaii",67091,58463,0,58463,8628,0
0500000US15009,15009,"Maui County, Hawaii",154834,132278,55934,76344,22556,0
0500000US16001,16001,"Ada County, Idaho",392365,370894,349911,20983,21471,0
0500000US16003,16003,"Adams County, Idaho",3976,0,0,0,3976,0
0500000US16005,16005,"Bannock County, Idaho",82839,69809,69809,0,13030,0
0500000US16007,16007,"Bear Lake County, Idaho",5986,0,0,0,5986,0
0500000US16009,16009,"Benewah County, Idaho",9285,2608,0,2608,6677,0
0500000US16011,16011,"Bingham County, Idaho",45607,20053,0,20053,25554,0
0500000US16013,16013,"Blaine County, Idaho",21376,14372,0,14372,7004,0
0500000US16015,16015,"Boise County, Idaho",7028,0,0,0,7028,0
0500000US16017,16017,"Bonner County, Idaho",40877,11263,0,11263,29614,0
0500000US16019,16019,"Bonneville County, Idaho",104234(r41543),90734,90733,1,13500,0
0500000US16021,16021,"Boundary County, Idaho",10972,2613,0,2613,8359,0
0500000US16023,16023,"Butte County, Idaho",2891,0,0,0,2891,0
0500000US16025,16025,"Camas County, Idaho",1117,0,0,0,1117,0
0500000US16027,16027,"Canyon County, Idaho",188923,151388,151272,116,37535,0
0500000US16029,16029,"Caribou County, Idaho",6963,2793,0,2793,4170,0
0500000US16031,16031,"Cassia County, Idaho",22952,11129,0,11129,11823,0
0500000US16033,16033,"Clark County, Idaho",982,0,0,0,982,0
0500000US16035,16035,"Clearwater County, Idaho",8761,3626,0,3626,5135,0
0500000US16037,16037,"Custer County, Idaho",4368,0,0,0,4368,0
0500000US16039,16039,"Elmore County, Idaho",27038,19769,0,19769,7269,0
0500000US16041,16041,"Franklin County, Idaho",12786,4323,0,4323,8463,0
0500000US16043,16043,"Fremont County, Idaho",13242,3702,0,3702,9540,0
0500000US16045,16045,"Gem County, Idaho",16719,9192,0,9192,7527,0
0500000US16047,16047,"Gooding County, Idaho",15464,6482,0,6482,8982,0
0500000US16049,16049,"Idaho County, Idaho",16267,3150,0,3150,13117,0
0500000US16051,16051,"Jefferson County, Idaho",26140,8728,0,8728,17412,0
0500000US16053,16053,"Jerome County, Idaho",22374,10892,0,10892,11482,0
0500000US16055,16055,"Kootenai County, Idaho",138494,104917,98378,6539,33577,0
0500000US16057,16057,"Latah County, Idaho",37244,24212,0,24212,13032,0
0500000US16059,16059,"Lemhi County, Idaho",7936,3084,0,3084,4852,0
0500000US16061,16061,"Lewis County, Idaho",3821,0,0,0,3821,0
0500000US16063,16063,"Lincoln County, Idaho",5208,0,0,0,5208,0
0500000US16065,16065,"Madison County, Idaho",37536,26852,0,26852,10684,0
0500000US16067,16067,"Minidoka County, Idaho",20069,11194,0,11194,8875,0
0500000US16069,16069,"Nez Perce County, Idaho",39265,31740,31740,0,7525,0
0500000US16071,16071,"Oneida County, Idaho",4286,0,0,0,4286,0
0500000US16073,16073,"Owyhee County, Idaho",11526,2617,0,2617,8909,0
0500000US16075,16075,"Payette County, Idaho",22623,12970,0,12970,9653,0
0500000US16077,16077,"Power County, Idaho",7817,4488,0,4488,3329,0
0500000US16079,16079,"Shoshone County, Idaho",12765,5612,0,5612,7153,0
0500000US16081,16081,"Teton County, Idaho",10170,0,0,0,10170,0
0500000US16083,16083,"Twin Falls County, Idaho",77230,55613,0,55613,21617,0
0500000US16085,16085,"Valley County, Idaho",9862,0,0,0,9862,0
0500000US16087,16087,"Washington County, Idaho",10198,5551,0,5551,4647,0
0500000US17001,17001,"Adams County, Illinois",67103,45228,0,45228,21875,0
0500000US17003,17003,"Alexander County, Illinois",8238,3142,309,2833,5096,0
0500000US17005,17005,"Bond County, Illinois",17768,6976,0,6976,10792,0
0500000US17007,17007,"Boone County, Illinois",54165,43677,43677,0,10488,0
0500000US17009,17009,"Brown County, Illinois",6937,4088,0,4088,2849,0
0500000US17011,17011,"Bureau County, Illinois",34978,14904,0,14904,20074,0
0500000US17013,17013,"Calhoun County, Illinois",5089,0,0,0,5089,0
0500000US17015,17015,"Carroll County, Illinois",15387,2789,0,2789,12598,0
0500000US17017,17017,"Cass County, Illinois",13642,6530,0,6530,7112,0
0500000US17019,17019,"Champaign County, Illinois",201081,175523,145361,30162,25558,0
0500000US17021,17021,"Christian County, Illinois",34800,19679,0,19679,15121,0
