Id,Id2,Geography,Total:,Urban:,Urban: - Inside urbanized areas,Urban: - Inside urban clusters,Rural,Filler
0500000US36115,36115,"Washington County, New York",61042,18091,12942,5149,42951,0
0500000US36117,36117,"Wayne County, New York",93765,34710,8990,25720,59055,0
0500000US36119,36119,"Westchester County, New York",923459,891202,891202,0,32257,0
0500000US36121,36121,"Wyoming County, New York",43424,15501,0,15501,27923,0
0500000US36123,36123,"Yates County, New York",24621,6616,0,6616,18005,0
0500000US37001,37001,"Alamance County, North Carolina",130800,90821,90821,0,39979,0
0500000US37003,37003,"Alexander County, North Carolina",33603,5910,2567,3343,27693,0
0500000US37005,37005,"Alleghany County, North Carolina",10677,0,0,0,10677,0
0500000US37007,37007,"Anson County, North Carolina",25275,6741,0,6741,18534,0
0500000US37009,37009,"Ashe County, North Carolina",24384,0,0,0,24384,0
0500000US37011,37011,"Avery County, North Carolina",17167,0,0,0,17167,0
0500000US37013,37013,"Beaufort County, North Carolina",44958,14418,0,14418,30540,0
0500000US37015,37015,"Bertie County, North Carolina",19773,0,0,0,19773,0
0500000US37017,37017,"Bladen County, North Carolina",32278,3727,0,3727,28551,0
0500000US37019,37019,"Brunswick County, North Carolina",73143,24561,8090,16471,48582,0
0500000US37021,37021,"Buncombe County, North Carolina",206330,146093,146093,0,60237,0
0500000US37023,37023,"Burke County, North Carolina",89148,48107,48107,0,41041,0
0500000US37025,37025,"Cabarrus County, North Carolina",131063,94551,94551,0,36512,0
0500000US37027,37027,"Caldwell County, North Carolina",77415,48167,48167,0,29248,0
0500000US37029,37029,"Camden County, North Carolina",6885,0,0,0,6885,0
0500000US37031,37031,"Carteret County, North Carolina",59383,36947,0,36947,22436,0
0500000US37033,37033,"Caswell County, North Carolina",23501,0,0,0,23501,0
0500000US37035,37035,"Catawba County, North Carolina",141685,92129,88967,3162,49556,0
0500000US37037,37037,"Chatham County, North Carolina",49329,9674,1896,7778,39655,0
0500000US37039,37039,"Cherokee County, North Carolina",24298,0,0,0,24298,0
0500000US37041,37041,"Chowan County, North Carolina",14526,5357,0,5357,9169,0
0500000US37043,37043,"Clay County, North Carolina",8775,0,0,0,8775,0
0500000US37045,37045,"Cleveland County, North Carolina",96287,43277,0,43277,53010,0
0500000US37047,37047,"Columbus County, North Carolina",54749,6364,0,6364,48385,0
0500000US37049,37049,"Craven County, North Carolina",91436,61824,0,61824,29612,0
0500000US37051,37051,"Cumberland County, North Carolina",302963,264306,264306,0,38657,0
0500000US37053,37053,"Currituck County, North Carolina",18190,0,0,0,18190,0
0500000US37055,37055,"Dare County, North Carolina",29967,20636,0,20636,9331,0
0500000US37057,37057,"Davidson County, North Carolina",147246,63852,37396,26456,83394,0
0500000US37059,37059,"Davie County, North Carolina",34835,7992,4197,3795,26843,0
0500000US37061,37061,"Duplin County, North Carolina",49063,6737,0,6737,42326,0
0500000US37063,37063,"Durham County, North Carolina",223314,207068,207068,0,16246,0
0500000US37065,37065,"Edgecombe County, North Carolina",55606,30486,18284,12202,25120,0
0500000US37067,37067,"Forsyth County, North Carolina",306067,278184,278184,0,27883,0
0500000US37069,37069,"Franklin County, North Carolina",47260,4186,881,3305,43074,0
0500000US37071,37071,"Gaston County, North Carolina",190365,148090,141311,6779,42275,0
0500000US37073,37073,"Gates County, North Carolina",10516,0,0,0,10516,0
0500000US37075,37075,"Graham County, North Carolina",7993,0,0,0,7993,0
0500000US37077,37077,"Granville County, North Carolina",48498,16813,0,16813,31685,0
0500000US37079,37079,"Greene County, North Carolina",18974,0,0,0,18974,0
0500000US37081,37081,"Guilford County, North Carolina",421048,353578,353578,0,67470,0
0500000US37083,37083,"Halifax County, North Carolina",57370,24378,0,24378,32992,0
0500000US37085,37085,"Harnett County, North Carolina",91025,30768,5351,25417,60257,0
0500000US37087,37087,"Haywood County, North Carolina",54033,28079,28079,0,25954,0
0500000US37089,37089,"Henderson County, North Carolina",89173,47398,47398,0,41775,0
0500000US37091,37091,"Hertford County, North Carolina",22601,7538,0,7538,15063,0
0500000US37093,37093,"Hoke County, North Carolina",33646,14610,6711,7899,19036,0
0500000US37095,37095,"Hyde County, North Carolina",5826,0,0,0,5826,0
0500000US37097,37097,"Iredell County, North Carolina",122660,61698,0,61698,60962,0
0500000US37099,37099,"Jackson County, North Carolina",33121,7177,0,7177,25944,0
0500000US37101,37101,"Johnston County, North Carolina",121965,38146,0,38146,83819,0
0500000US37103,37103,"Jones County, North Carolina",10381,0,0,0,10381,0
0500000US37105,37105,"Lee County, North Carolina",49040,25151,0,25151,23889,0
0500000US37107,37107,"Lenoir County, North Carolina",59648,32749,0,32749,26899,0
0500000US37109,37109,"Lincoln County, North Carolina",63780,24404,0,24404,39376,0
0500000US37111,37111,"McDowell County, North Carolina",42151,9881,0,9881,32270,0
0500000US37113,37113,"Macon County, North Carolina",29811,5594,0,5594,24217,0
0500000US37115,37115,"Madison County, North Carolina",19635,0,0,0,19635,0
0500000US37117,37117,"Martin County, North Carolina",25593,5675,0,5675,19918,0
0500000US37119,37119,"Mecklenburg County, North Carolina",695454,668526,668526,0,26928,0
0500000US37121,37121,"Mitchell County, North Carolina",15687,0,0,0,15687,0
0500000US37123,37123,"Montgomery County, North Carolina",26822,3289,0,3289,23533,0
0500000US37125,37125,"Moore County, North Carolina",74769,30653,0,30653,44116,0
0500000US37127,37127,"Nash County, North Carolina",87420,44786,43373,1413,42634,0
0500000US37129,37129,"New Hanover County, North Carolina",160307,153059,153059,0,7248,0
0500000US37131,37131,"Northampton County, North Carolina",22086,2226,0,2226,19860,0
0500000US37133,37133,"Onslow County, North Carolina",150355,106911,95514,11397,43444,0
0500000US37135,37135,"Orange County, North Carolina",118227,80110,80110,0,38117,0
0500000US37137,37137,"Pamlico County, North Carolina",12934,0,0,0,12934,0
0500000US37139,37139,"Pasquotank County, North Carolina",34897,19072,0,19072,15825,0
0500000US37141,37141,"Pender County, North Carolina",41082,3212,0,3212,37870,0
0500000US37143,37143,"Perquimans County, North Carolina",11368,0,0,0,11368,0
0500000US37145,37145,"Person County, North Carolina",35623,9731,0,9731,25892,0
0500000US37147,37147,"Pitt County, North Carolina",133798,88038,84059,3979,45760,0
0500000US37149,37149,"Polk County, North Carolina",18324,1667,0,1667,16657,0
0500000US37151,37151,"Randolph County, North Carolina",130454,51452,19796,31656,79002,0
0500000US37153,37153,"Richmond County, North Carolina",46564,25552,0,25552,21012,0
0500000US37155,37155,"Robeson County, North Carolina",123339,42844,0,42844,80495,0
0500000US37157,37157,"Rockingham County, North Carolina",91928,37677,0,37677,54251,0
0500000US37159,37159,"Rowan County, North Carolina",130340,76741,28637,48104,53599,0
0500000US37161,37161,"Rutherford County, North Carolina",62899,22971,0,22971,39928,0
0500000US37163,37163,"Sampson County, North Carolina",60161,9068,0,9068,51093,0
0500000US37165,37165,"Scotland County, North Carolina",35998,16988,0,16988,19010,0
0500000US37167,37167,"Stanly County, North Carolina",58100,18919,0,18919,39181,0
0500000US37169,37169,"Stokes County, North Carolina",44711,9080,9080,0,35631,0
0500000US37171,37171,"Surry County, North Carolina",71219,21557,0,21557,49662,0
0500000US37173,37173,"Swain County, North Carolina",12968,0,0,0,12968,0
0500000US37175,37175,"Transylvania County, North Carolina",29334,11031,0,11031,18303,0
0500000US37177,37177,"Tyrrell County, North Carolina",4149,0,0,0,4149,0
0500000US37179,37179,"Union County, North Carolina",123677,62039,58217,3822,61638,0
0500000US37181,37181,"Vance County, North Carolina",42954,21246,0,21246,21708,0
0500000US37183,37183,"Wake County, North Carolina",627846,553705,540582,13123,74141,0
0500000US37185,37185,"Warren County, North Carolina",19972,0,0,0,19972,0
0500000US37187,37187,"Washington County, North Carolina",13723,4727,0,4727,8996,0
0500000US37189,37189,"Watauga County, North Carolina",42695,17151,0,17151,25544,0
0500000US37191,37191,"Wayne County, North Carolina",113329,62772,57915,4857,50557,0
0500000US37193,37193,"Wilkes County, North Carolina",65632,17299,0,17299,48333,0
0500000US37195,37195,"Wilson County, North Carolina",73814,46483,0,46483,27331,0
0500000US37197,37197,"Yadkin County, North Carolina",36348,5058,0,5058,31290,0
0500000US37199,37199,"Yancey County, North Carolina",17774,0,0,0,17774,0
0500000US38001,38001,"Adams County, North Dakota",2593,0,0,0,2593,0
0500000US38003,38003,"Barnes County, North Dakota",11775,6790,0,6790,4985,0
0500000US38005,38005,"Benson County, North Dakota",6964,0,0,0,6964,0
0500000US38007,38007,"Billings County, North Dakota",888,0,0,0,888,0
0500000US38009,38009,"Bottineau County, North Dakota",7149,0,0,0,7149,0
0500000US38011,38011,"Bowman County, North Dakota",3242,0,0,0,3242,0
0500000US38013,38013,"Burke County, North Dakota",2242,0,0,0,2242,0
0500000US38015,38015,"Burleigh County, North Dakota",69416,58420,58420,0,10996,0
0500000US38017,38017,"Cass County, North Dakota",123138,106577,106577,0,16561,0
0500000US38019,38019,"Cavalier County, North Dakota",4831,0,0,0,4831,0
0500000US38021,38021,"Dickey County, North Dakota",5757,0,0,0,5757,0
0500000US38023,38023,"Divide County, North Dakota",2283,0,0,0,2283,0
0500000US38025,38025,"Dunn County, North Dakota",3600,0,0,0,3600,0
0500000US38027,38027,"Eddy County, North Dakota",2757,0,0,0,2757,0
0500000US38029,38029,"Emmons County, North Dakota",4331,0,0,0,4331,0
0500000US38031,38031,"Foster County, North Dakota",3759,0,0,0,3759,0
0500000US38033,38033,"Golden Valley County, North Dakota",1924,0,0,0,1924,0
0500000US38035,38035,"Grand Forks County, North Dakota",66109,54547,49229,5318,11562,0
0500000US38037,38037,"Grant County, North Dakota",2841,0,0,0,2841,0
0500000US38039,38039,"Griggs County, North Dakota",2754,0,0,0,2754,0
0500000US38041,38041,"Hettinger County, North Dakota",2715,0,0,0,2715,0
0500000US38043,38043,"Kidder County, North Dakota",2753,0,0,0,2753,0
0500000US38045,38045,"LaMoure County, North Dakota",4701,0,0,0,4701,0
0500000US38047,38047,"Logan County, North Dakota",2308,0,0,0,2308,0
0500000US38049,38049,"McHenry County, North Dakota",5987,0,0,0,5987,0
0500000US38051,38051,"McIntosh County, North Dakota",3390,0,0,0,3390,0
0500000US38053,38053,"McKenzie County, North Dakota",5737,0,0,0,5737,0
0500000US38055,38055,"McLean County, North Dakota",9311,0,0,0,9311,0
0500000US38057,38057,"Mercer County, North Dakota",8644,2916,0,2916,5728,0
0500000US38059,38059,"Morton County, North Dakota",25303,16571,16571,0,8732,0
0500000US38061,38061,"Mountrail County, North Dakota",6631,0,0,0,6631,0
0500000US38063,38063,"Nelson County, North Dakota",3715,0,0,0,3715,0
0500000US38065,38065,"Oliver County, North Dakota",2065,0,0,0,2065,0
0500000US38067,38067,"Pembina County, North Dakota",8585,0,0,0,8585,0
0500000US38069,38069,"Pierce County, North Dakota",4675,2892,0,2892,1783,0
0500000US38071,38071,"Ramsey County, North Dakota",12066,7454,0,7454,4612,0
0500000US38073,38073,"Ransom County, North Dakota",5890,0,0,0,5890,0
0500000US38075,38075,"Renville County, North Dakota",2610,0,0,0,2610,0
0500000US38077,38077,"Richland County, North Dakota",17998,8658,0,8658,9340,0
0500000US38079,38079,"Rolette County, North Dakota",13674,0,0,0,13674,0
0500000US38081,38081,"Sargent County, North Dakota",4366,0,0,0,4366,0
0500000US38083,38083,"Sheridan County, North Dakota",1710,0,0,0,1710,0
0500000US38085,38085,"Sioux County, North Dakota",4044,0,0,0,4044,0
0500000US38087,38087,"Slope County, North Dakota",767,0,0,0,767,0
0500000US38089,38089,"Stark County, North Dakota",22636,15920,0,15920,6716,0
0500000US38091,38091,"Steele County, North Dakota",2258,0,0,0,2258,0
0500000US38093,38093,"Stutsman County, North Dakota",21908,15488,0,15488,6420,0
0500000US38095,38095,"Towner County, North Dakota",2876,0,0,0,2876,0
0500000US38097,38097,"Traill County, North Dakota",8477,0,0,0,8477,0
0500000US38099,38099,"Walsh County, North Dakota",12389,4503,0,4503,7886,0
0500000US38101,38101,"Ward County, North Dakota",58795,45168,0,45168,13627,0
0500000US38103,38103,"Wells County, North Dakota",5102,0,0,0,5102,0
0500000US38105,38105,"Williams County, North Dakota",19761,13054,0,13054,6707,0
0500000US39001,39001,"Adams County, Ohio",27330,2774,0,2774,24556,0
0500000US39003,39003,"Allen County, Ohio",108473,79598,71951,7647,28875,0
0500000US39005,39005,"Ashland County, Ohio",52523,24136,0,24136,28387,0
0500000US39007,39007,"Ashtabula County, Ohio",102728,55900,0,55900,46828,0
0500000US39009,39009,"Athens County, Ohio",62223,36873,0,36873,25350,0
0500000US39011,39011,"Auglaize County, Ohio",46611,27508,2120,25388,19103,0
0500000US39013,39013,"Belmont County, Ohio",70226,36881,29297,7584,33345,0
0500000US39015,39015,"Brown County, Ohio",42285,8116,0,8116,34169,0
0500000US39017,39017,"Butler County, Ohio",332807,294608,272654,21954,38199,0
0500000US39019,39019,"Carroll County, Ohio",28836,8820,0,8820,20016,0
0500000US39021,39021,"Champaign County, Ohio",38890,11675,0,11675,27215,0
0500000US39023,39023,"Clark County, Ohio",144742,110845,104981,5864,33897,0
0500000US39025,39025,"Clermont County, Ohio",177977,127103,123870,3233,50874,0
0500000US39027,39027,"Clinton County, Ohio",40543,18278,0,18278,22265,0
0500000US39029,39029,"Columbiana County, Ohio",112075,63946,0,63946,48129,0
0500000US39031,39031,"Coshocton County, Ohio",36655,14992,0,14992,21663,0
0500000US39033,39033,"Crawford County, Ohio",46966,30917,0,30917,16049,0
0500000US39035,39035,"Cuyahoga County, Ohio",1393978,1383400,1383400,0,10578,0
0500000US39037,39037,"Darke County, Ohio",53309,18268,0,18268,35041,0
0500000US39039,39039,"Defiance County, Ohio",39500,20812,0,20812,18688,0
0500000US39041,39041,"Delaware County, Ohio",109989,74712,45360,29352,35277,0
0500000US39043,39043,"Erie County, Ohio",79551,58651,57293,1358,20900,0
0500000US39045,39045,"Fairfield County, Ohio",122759,74875,32546,42329,47884,0
0500000US39047,39047,"Fayette County, Ohio",28433,14671,0,14671,13762,0
0500000US39049,39049,"Franklin County, Ohio",1068978,1049003,1046416,2587,19975,0
0500000US39051,39051,"Fulton County, Ohio",42084,18132,0,18132,23952,0
0500000US39053,39053,"Gallia County, Ohio",31069,7151,0,7151,23918,0
0500000US39055,39055,"Geauga County, Ohio",90895,33101,19485,13616,57794,0
0500000US39057,39057,"Greene County, Ohio",147886,123323,111610,11713,24563,0
0500000US39059,39059,"Guernsey County, Ohio",40792,16609,0,16609,24183,0
0500000US39061,39061,"Hamilton County, Ohio",845303,824942,824942,0,20361,0
0500000US39063,39063,"Hancock County, Ohio",71295,48466,0,48466,22829,0
0500000US39065,39065,"Hardin County, Ohio",31945,14595,0,14595,17350,0
0500000US39067,39067,"Harrison County, Ohio",15856,2850,0,2850,13006,0
0500000US39069,39069,"Henry County, Ohio",29210,9210,0,9210,20000,0
0500000US39071,39071,"Highland County, Ohio",40875,11725,0,11725,29150,0
0500000US39073,39073,"Hocking County, Ohio",28241,8693,0,8693,19548,0
0500000US39075,39075,"Holmes County, Ohio",38943,3202,0,3202,35741,0
0500000US39077,39077,"Huron County, Ohio",59487,31886,0,31886,27601,0
0500000US39079,39079,"Jackson County, Ohio",32641,12523,0,12523,20118,0
0500000US39081,39081,"Jefferson County, Ohio",73894,44382,44382,0,29512,0
0500000US39083,39083,"Knox County, Ohio",54500,22534,0,22534,31966,0
0500000US39085,39085,"Lake County, Ohio",227511,209532,209532,0,17979,0
0500000US39087,39087,"Lawrence County, Ohio",62319,32681,32681,0,29638,0
0500000US39089,39089,"Licking County, Ohio",145491,89442,78752,10690,56049,0
0500000US39091,39091,"Logan County, Ohio",46005,20598,0,20598,25407,0
0500000US39093,39093,"Lorain County, Ohio",284664,238110,233976,4134,46554,0
0500000US39095,39095,"Lucas County, Ohio",455054,429836,426797,3039,25218,0
0500000US39097,39097,"Madison County, Ohio",40213,20810,95,20715,19403,0
0500000US39099,39099,"Mahoning County, Ohio",257555,220521,212140,8381,37034,0
0500000US39101,39101,"Marion County, Ohio",66217,45645,0,45645,20572,0
0500000US39103,39103,"Medina County, Ohio",151095,99663,58951,40712,51432,0
0500000US39105,39105,"Meigs County, Ohio",23072,4865,0,4865,18207,0
0500000US39107,39107,"Mercer County, Ohio",40924,16143,0,16143,24781,0
0500000US39109,39109,"Miami County, Ohio",98868,67073,43187,23886,31795,0
0500000US39111,39111,"Monroe County, Ohio",15180,340,0,340,14840,0
0500000US39113,39113,"Montgomery County, Ohio",559062,533559,523450,10109,25503,0
0500000US39115,39115,"Morgan County, Ohio",14897,2706,0,2706,12191,0
0500000US39117,39117,"Morrow County, Ohio",31628,3452,0,3452,28176,0
0500000US39119,39119,"Muskingum County, Ohio",84585,45244,0,45244,39341,0
0500000US39121,39121,"Noble County, Ohio",14058,4923,0,4923,9135,0
0500000US39123,39123,"Ottawa County, Ohio",40985,19143,1871,17272,21842,0
0500000US39125,39125,"Paulding County, Ohio",20293,3455,0,3455,16838,0
0500000US39127,39127,"Perry County, Ohio",34078,8908,0,8908,25170,0
0500000US39129,39129,"Pickaway County, Ohio",52727,28794,0,28794,23933,0
0500000US39131,39131,"Pike County, Ohio",27695,5267,0,5267,22428,0
0500000US39133,39133,"Portage County, Ohio",152061,89414,86300,3114,62647,0
0500000US39135,39135,"Preble County, Ohio",42337,7873,0,7873,34464,0
0500000US39137,39137,"Putnam County, Ohio",34726,5275,0,5275,29451,0
0500000US39139,39139,"Richland County, Ohio",128852,90761,79698,11063,38091,0
0500000US39141,39141,"Ross County, Ohio",73345,30594,0,30594,42751,0
0500000US39143,39143,"Sandusky County, Ohio",61792,36074,0,36074,25718,0
0500000US39145,39145,"Scioto County, Ohio",79195,39318,0,39318,39877,0
0500000US39147,39147,"Seneca County, Ohio",58683,31844,0,31844,26839,0
0500000US39149,39149,"Shelby County, Ohio",47910,20437,0,20437,27473,0
0500000US39151,39151,"Stark County, Ohio",378098,326288,293194,33094,51810,0
0500000US39153,39153,"Summit County, Ohio",542899,519811,519811,0,23088,0
0500000US39155,39155,"Trumbull County, Ohio",225116,165282,165282,0,59834,0
